Area Name,Area ID,Type,מחיר למר
"החשמל","62000610","Street",
"הצפירה","62000320","Street",
"ישראל וישינגרד","62000604","Street",
"יהודה הלוי","62000309","Street",
"פרלשטיין","62000410","Street",
"אוסקר שינדלר","62000635","Street",
"התחייה","62000501","Street",
"אוסישקין","62000646","Street",
"מוהליבר","62000670","Street",
"דוגית","62000663","Street",
"הל"א","62000323","Street",
"שלמה בן-יוסף","62000124","Street",
"שאול המלך","62000662","Street",
"בזל","62000658","Street",
"הצורפים","62000611","Street",
"טרומפלדור","62000420","Street",
"ז'בוטינסקי","62000302","Street",
"הרותם","62000619","Street",
"ישראל בן-ציון","62000218","Street",
"ביל"ו","62000664","Street",
"הזית","62000128","Street",
"ששת הימים","62000440","Street",
"רימון","62000435","Street",
"אבא ברדיצ'ב","62000217","Street",
"הגלבוע","62000536","Street",
"שמחה הולצברג","62000202","Street",
"חיים שפרבר","62000671","Street",
"ברץ","62000668","Street",
"הפטמן","62000321","Street",
"דגניה","62000408","Street",
"המלאכה","62000603","Street",
"הרב גביזון","62000665","Street",
"חצור","62000532","Street",
"אברהם ליואי","62000415","Street",
"רבי בנימין","62000317","Street",
"הראשונים","62000231","Street",
"ירקוני","62000546","Street",
"השושנים","62000526","Street",
"שלמה המלך","62000661","Street",
"אמבר","62000649","Street",
"גולומב","62000409","Street",
"רמז","62000405","Street",
"סטרומה","62000515","Street",
"הגפן","62000126","Street",
"מצדה","62000530","Street",
"מצודת בית"ר","62000675","Street",
"המגינים","62006001","Street",
"בית וגן","62000423","Street",
"גבעתי","62000322","Street",
"הגליל","62000122","Street",
"גלנטי","62000632","Street",
"ישי","62000223","Street",
"ביאליק","62000411","Street",
"רבינוביץ","62000552","Street",
"השר ברזילי","62000644","Street",
"רקפת","62000643","Street",
"שטרן","62000636","Street",
"המשוררת רחל","62000648","Street",
"מנחם בגין","62000620","Street",
"נויקלן","62000239","Street",
"שמעון הבורסקי","62000676","Street",
"הגולן","62000672","Street",
"גוש עציון","62000103","Street",
"יצחק שדה","62000312","Street",
"הרב קוקיס","62000240","Street",
"הבריגדה","62000666","Street",
"הציפורנים","62000528","Street",
"יוחנן הסנדלר","62000608","Street",
"גינוסר","62000652","Street",
"ההסתדרות","62000125","Street",
"צה"ל","62000417","Street",
"התותחנים","62000641","Street",
"המייסדים","62000656","Street",
"השר פנקס","62000437","Street",
"דב הוז","62000407","Street",
"בר-יהודה","62000316","Street",
"הרב עוזיאל","62000414","Street",
"תנין","62000513","Street",
"לווייתן","62000517","Street",
"הדקל","62000633","Street",
"אלתרמן","62000647","Street",
"ישראלס","62000520","Street",
"חביבה רייק","62000438","Street",
"אייל","62000325","Street",
"מרגנית","62000659","Street",
"האילנות","62000527","Street",
"הצנחנים","62000104","Street",
"ארזים","62000638","Street",
"אליהו נחייסי","62000116","Street",
"בורוכוב","62000653","Street",
"הים","62000228","Street",
"מחרוזת","62000130","Street",
"הרב שאול בר","62000237","Street",
"נעמי שמר","62000109","Street",
"הרב אביעד","62000110","Street",
"התבור","62000531","Street",
"מנחם יקואל","62000602","Street",
"נגבה","62000121","Street",
"הבנים","62000631","Street",
"אופיר","62000637","Street",
"כינור דוד","62000650","Street",
"השומרון","62000529","Street",
"הוורדים","62000525","Street",
"שלום עליכם","62000432","Street",
"זמנהוף","62000431","Street",
"דב דויטש","62000605","Street",
"העמדות","62000219","Street",
"דולפין","62000318","Street",
"יקינתון","62000651","Street",
"הפלמ"ח","62000114","Street",
"ניל"י","62000524","Street",
"מודיליאני","62000519","Street",
"רמב"ם","62000207","Street",
"עפרה חזה","62000107","Street",
"השומרים","62000112","Street",
"אריק איינשטיין","62000100","Street",
"דקר","62000319","Street",
"חלפון","62000678","Street",
"לח"י","62000629","Street",
"נייגו","62000428","Street",
"וילרבאן","62000680","Street",
"מיסיסטרנו","62000427","Street",
"שושנה דמארי","62000123","Street",
"עוזי חיטמן","62000136","Street",
"אהובה עוזרי","62000138","Street",
"נורית הירש","62000137","Street",
"אביהו לוי מדינה","62000134","Street",
"אהוד מנור","62000115","Street",
